era,definition,first_principal,last_prior_principal,index_role,patients
2021-2024,F84_historico,Q539,L892,solo_secundario,1
2021-2024,F84_historico,Q532,J351,solo_secundario,1
2021-2024,F84_historico,Q539,J123,solo_secundario,1
2021-2024,F84_historico,Q539,J039,solo_secundario,1
2021-2024,F84_historico,T435,F300,solo_secundario,1
2021-2024,F84_historico,T435,F603,solo_secundario,1
2021-2024,F84_historico,Q532,Q200,solo_secundario,1
2021-2024,F84_historico,T435,T509,solo_secundario,1
2021-2024,F84_historico,Q400,J121,solo_secundario,1
2021-2024,F84_historico,T462,F321,solo_secundario,1
2021-2024,F84_historico,Q548,Q548,solo_secundario,1
2021-2024,F84_historico,Q315,Q870,solo_secundario,1
2021-2024,F84_historico,Q359,J440,solo_secundario,1
2021-2024,F84_historico,T511,T424,solo_secundario,1
2021-2024,F84_historico,S561,S561,solo_secundario,1
2021-2024,F84_historico,Q338,J128,solo_secundario,1
2021-2024,F84_historico,Q320,Q311,solo_secundario,1
2021-2024,F84_historico,Q318,J100,solo_secundario,1
2021-2024,F84_historico,Q315,Q315,solo_secundario,1
2021-2024,F84_historico,Q369,J189,solo_secundario,1
2021-2024,F84_historico,T543,T543,solo_secundario,1
2021-2024,F84_historico,Q315,K449,solo_secundario,1
2021-2024,F84_historico,Q315,H919,solo_secundario,1
2021-2024,F84_historico,Q280,Q273,solo_secundario,1
2021-2024,F84_historico,Q278,Q278,solo_secundario,1
2021-2024,F84_historico,Q273,Q273,solo_secundario,1
2021-2024,F84_historico,Q359,Q359,solo_secundario,1
2021-2024,F84_historico,T509,J46,solo_secundario,1
2021-2024,F84_historico,Q391,Q390,solo_secundario,1
2021-2024,F84_historico,T490,T490,solo_secundario,1
2021-2024,F84_historico,Q391,J120,solo_secundario,1
2021-2024,F84_historico,T469,F122,solo_secundario,1
2021-2024,F84_historico,Q391,I500,solo_secundario,1
2021-2024,F84_historico,Q388,U071,solo_secundario,1
2021-2024,F84_historico,T474,T474,solo_secundario,1
2021-2024,F84_historico,Q382,Q382,solo_secundario,1
2021-2024,F84_historico,Q381,G404,solo_secundario,1
2021-2024,F84_historico,Q374,Q374,solo_secundario,1
2021-2024,F84_historico,T495,T495,solo_secundario,1
2021-2024,F84_historico,Q379,T212,solo_secundario,1
2021-2024,F84_historico,T509,F603,solo_secundario,1
2021-2024,F84_historico,Q379,Q375,solo_secundario,1
2021-2024,F84_historico,Q378,H440,solo_secundario,1
2021-2024,F84_historico,T509,H46,solo_secundario,1
2021-2024,F84_historico,Q543,Q543,solo_secundario,1
2021-2024,F84_historico,T433,T433,principal,1
2021-2024,F84_historico,R068,G409,solo_secundario,1
2021-2024,F84_historico,T424,S5250,solo_secundario,1
2021-2024,F84_historico,T424,F412,solo_secundario,1
2021-2024,F84_historico,Q784,Q784,solo_secundario,1
2021-2024,F84_historico,N12,N12,solo_secundario,1
2021-2024,F84_historico,Q761,Q761,solo_secundario,1
2021-2024,F84_historico,Q760,Q760,solo_secundario,1
2021-2024,F84_historico,Q760,M4145,solo_secundario,1
2021-2024,F84_historico,Q754,H919,solo_secundario,1
2021-2024,F84_historico,T421,T421,solo_secundario,1
2021-2024,F84_historico,Q753,J219,solo_secundario,1
2021-2024,F84_historico,Q751,T842,solo_secundario,1
2021-2024,F84_historico,Q751,Q751,solo_secundario,1
2021-2024,F84_historico,Q750,T211,solo_secundario,1
2021-2024,F84_historico,Q743,Q743,solo_secundario,1
2021-2024,F84_historico,T426,F329,solo_secundario,1
2021-2024,F84_historico,T424,F322,solo_secundario,1
2021-2024,F84_historico,Q793,Q793,solo_secundario,1
2021-2024,F84_historico,Q741,Q741,solo_secundario,1
2021-2024,F84_historico,Q878,K859,solo_secundario,1
2021-2024,F84_historico,Q935,N390,solo_secundario,1
2021-2024,F84_historico,T393,T393,principal,1
2021-2024,F84_historico,Q909,A099,solo_secundario,1
2021-2024,F84_historico,T393,T393,solo_secundario,1
2021-2024,F84_historico,Q892,Q892,solo_secundario,1
2021-2024,F84_historico,T394,T394,solo_secundario,1
2021-2024,F84_historico,Q872,Q872,solo_secundario,1
2021-2024,F84_historico,Q850,Q850,solo_secundario,1
2021-2024,F84_historico,Q870,Z137,solo_secundario,1
2021-2024,F84_historico,Q870,Q870,solo_secundario,1
2021-2024,F84_historico,Q851,Q851,solo_secundario,1
2021-2024,F84_historico,Q851,G409,solo_secundario,1
2021-2024,F84_historico,Q851,F233,solo_secundario,1
2021-2024,F84_historico,T402,T402,solo_secundario,1
2021-2024,F84_historico,Q742,Q742,solo_secundario,1
2021-2024,F84_historico,T426,T426,principal,1
2021-2024,F84_historico,T433,F609,solo_secundario,1
2021-2024,F84_historico,Q642,Q642,solo_secundario,1
2021-2024,F84_historico,Q651,Z470,solo_secundario,1
2021-2024,F84_historico,Q651,Q651,solo_secundario,1
2021-2024,F84_historico,Q647,Q647,solo_secundario,1
2021-2024,F84_historico,T430,F603,solo_secundario,1
2021-2024,F84_historico,T432,F39,solo_secundario,1
2021-2024,F84_historico,T432,F603,solo_secundario,1
2021-2024,F84_historico,T432,S518,solo_secundario,1
2021-2024,F84_historico,Q658,Q658,solo_secundario,1
2021-2024,F84_historico,Q642,N133,solo_secundario,1
2021-2024,F84_historico,T432,S597,solo_secundario,1
2021-2024,F84_historico,Q625,Q625,solo_secundario,1
2021-2024,F84_historico,Q622,Q622,solo_secundario,1
2021-2024,F84_historico,Q603,Q603,solo_secundario,1
2021-2024,F84_historico,Q549,Q643,solo_secundario,1
2021-2024,F84_historico,Q654,T842,solo_secundario,1
2021-2024,F84_historico,Q660,Q660,solo_secundario,1
2021-2024,F84_historico,Q704,Q704,solo_secundario,1
2021-2024,F84_historico,Q668,J204,solo_secundario,1
2021-2024,F84_historico,Q699,Q692,solo_secundario,1
2021-2024,F84_historico,T426,T427,solo_secundario,1
2021-2024,F84_historico,Q691,Q691,solo_secundario,1
2021-2024,F84_historico,Q690,Q690,solo_secundario,1
2021-2024,F84_historico,Q676,T846,solo_secundario,1
2021-2024,F84_historico,Q668,Q660,solo_secundario,1
2021-2024,F84_historico,T426,T433,solo_secundario,1
2021-2024,F84_historico,T427,T393,solo_secundario,1
2021-2024,F84_historico,Q668,J00,solo_secundario,1
2021-2024,F84_historico,T426,T509,solo_secundario,1
2021-2024,F84_historico,Q668,A047,solo_secundario,1
2021-2024,F84_historico,T426,Z134,solo_secundario,1
2021-2024,F84_historico,Q665,K566,solo_secundario,1
2021-2024,F84_historico,Q660,Q760,solo_secundario,1
2021-2024,F84_historico,Q763,Q763,solo_secundario,1
2021-2024,F84_historico,K800,F314,solo_secundario,1
2021-2024,F84_historico,N10,Z431,solo_secundario,1
2021-2024,F84_historico,F432,F412,solo_secundario,1
2021-2024,F84_historico,F431,F431,principal,1
2021-2024,F84_historico,F431,F328,solo_secundario,1
2021-2024,F84_historico,F419,F412,solo_secundario,1
2021-2024,F84_historico,F418,F431,solo_secundario,1
2021-2024,F84_historico,F418,F418,solo_secundario,1
2021-2024,F84_historico,F412,S519,solo_secundario,1
2021-2024,F84_historico,F412,S411,solo_secundario,1
2021-2024,F84_historico,F412,F919,solo_secundario,1
2021-2024,F84_historico,F412,F603,solo_secundario,1
2021-2024,F84_historico,F412,F502,solo_secundario,1
2021-2024,F84_historico,F411,F431,solo_secundario,1
2021-2024,F84_historico,F411,F329,solo_secundario,1
2021-2024,F84_historico,F39,F329,solo_secundario,1
2021-2024,F84_historico,F380,F380,solo_secundario,1
2021-2024,F84_historico,F341,F603,solo_secundario,1
2021-2024,F84_historico,F333,F333,solo_secundario,1
2021-2024,F84_historico,F329,T432,solo_secundario,1
2021-2024,F84_historico,F432,F323,solo_secundario,1
2021-2024,F84_historico,F432,F603,solo_secundario,1
2021-2024,F84_historico,F329,S517,solo_secundario,1
2021-2024,F84_historico,F445,F445,solo_secundario,1
2021-2024,F84_historico,F603,F603,principal,1
2021-2024,F84_historico,F603,F602,solo_secundario,1
2021-2024,F84_historico,F603,F432,solo_secundario,1
2021-2024,F84_historico,F603,F192,solo_secundario,1
2021-2024,F84_historico,F603,F191,solo_secundario,1
2021-2024,F84_historico,F601,F601,solo_secundario,1
2021-2024,F84_historico,F514,F514,solo_secundario,1
2021-2024,F84_historico,F509,F609,solo_secundario,1
2021-2024,F84_historico,F509,F328,solo_secundario,1
2021-2024,F84_historico,F508,F329,solo_secundario,1
2021-2024,F84_historico,F508,F322,solo_secundario,1
2021-2024,F84_historico,F505,F508,solo_secundario,1
2021-2024,F84_historico,F503,F503,solo_secundario,1
2021-2024,F84_historico,F501,S517,solo_secundario,1
2021-2024,F84_historico,F501,F501,solo_secundario,1
2021-2024,F84_historico,F500,F502,solo_secundario,1
2021-2024,F84_historico,F500,F322,solo_secundario,1
2021-2024,F84_historico,F329,T391,solo_secundario,1
2021-2024,F84_historico,F329,R458,solo_secundario,1
2021-2024,F84_historico,F605,F319,solo_secundario,1
2021-2024,F84_historico,F322,O821,solo_secundario,1
2021-2024,F84_historico,F322,F431,solo_secundario,1
2021-2024,F84_historico,F322,F412,solo_secundario,1
2021-2024,F84_historico,F322,F329,solo_secundario,1
2021-2024,F84_historico,F321,F982,solo_secundario,1
2021-2024,F84_historico,F321,F941,solo_secundario,1
2021-2024,F84_historico,F319,T432,solo_secundario,1
2021-2024,F84_historico,F319,F319,principal,1
2021-2024,F84_historico,F318,F318,solo_secundario,1
2021-2024,F84_historico,F315,F315,solo_secundario,1
2021-2024,F84_historico,F314,F322,solo_secundario,1
2021-2024,F84_historico,F314,F314,solo_secundario,1
2021-2024,F84_historico,F312,F412,solo_secundario,1
2021-2024,F84_historico,F312,F312,solo_secundario,1
2021-2024,F84_historico,F311,F319,solo_secundario,1
2021-2024,F84_historico,F29,F28,solo_secundario,1
2021-2024,F84_historico,F29,F193,solo_secundario,1
2021-2024,F84_historico,F29,D611,solo_secundario,1
2021-2024,F84_historico,F322,K222,solo_secundario,1
2021-2024,F84_historico,F322,T800,solo_secundario,1
2021-2024,F84_historico,F329,F982,solo_secundario,1
2021-2024,F84_historico,F323,F319,solo_secundario,1
2021-2024,F84_historico,F329,F89,solo_secundario,1
2021-2024,F84_historico,F329,F609,solo_secundario,1
2021-2024,F84_historico,F329,F608,solo_secundario,1
2021-2024,F84_historico,F329,F603,solo_secundario,1
2021-2024,F84_historico,F329,F39,solo_secundario,1
2021-2024,F84_historico,F329,F330,solo_secundario,1
2021-2024,F84_historico,F329,F322,solo_secundario,1
2021-2024,F84_historico,F329,F29,solo_secundario,1
2021-2024,F84_historico,F328,T71,solo_secundario,1
2021-2024,F84_historico,F328,S518,solo_secundario,1
2021-2024,F84_historico,F328,F609,solo_secundario,1
2021-2024,F84_historico,F328,F328,solo_secundario,1
2021-2024,F84_historico,F328,F321,solo_secundario,1
2021-2024,F84_historico,F323,T435,solo_secundario,1
2021-2024,F84_historico,F323,F609,solo_secundario,1
2021-2024,F84_historico,F323,F333,solo_secundario,1
2021-2024,F84_historico,F323,F322,solo_secundario,1
2021-2024,F84_historico,F603,S119,solo_secundario,1
2021-2024,F84_historico,F606,F606,solo_secundario,1
2021-2024,F84_historico,N10,J352,solo_secundario,1
2021-2024,F84_historico,G404,J121,solo_secundario,1
2021-2024,F84_historico,G403,J00,solo_secundario,1
2021-2024,F84_historico,G403,G404,solo_secundario,1
2021-2024,F84_historico,G403,F799,solo_secundario,1
2021-2024,F84_historico,G403,F431,solo_secundario,1
2021-2024,F84_historico,G402,Z470,solo_secundario,1
2021-2024,F84_historico,G402,G409,solo_secundario,1
2021-2024,F84_historico,G401,Z547,solo_secundario,1
2021-2024,F84_historico,G401,Z518,solo_secundario,1
2021-2024,F84_historico,G401,G410,solo_secundario,1
2021-2024,F84_historico,G309,G309,solo_secundario,1
2021-2024,F84_historico,G259,F681,solo_secundario,1
2021-2024,F84_historico,G255,G255,solo_secundario,1
2021-2024,F84_historico,G249,G249,solo_secundario,1
2021-2024,F84_historico,G248,N47,solo_secundario,1
2021-2024,F84_historico,G248,G248,principal,1
2021-2024,F84_historico,G243,G243,solo_secundario,1
2021-2024,F84_historico,G210,J189,solo_secundario,1
2021-2024,F84_historico,G404,D430,solo_secundario,1
2021-2024,F84_historico,G404,J123,solo_secundario,1
2021-2024,F84_historico,F988,F900,principal,1
2021-2024,F84_historico,G404,Q850,solo_secundario,1
2021-2024,F84_historico,G409,T850,solo_secundario,1
2021-2024,F84_historico,G409,R13,solo_secundario,1
2021-2024,F84_historico,G409,Q381,solo_secundario,1
2021-2024,F84_historico,G409,Q211,solo_secundario,1
2021-2024,F84_historico,G409,Q048,solo_secundario,1
2021-2024,F84_historico,G409,J208,solo_secundario,1
2021-2024,F84_historico,G409,G419,solo_secundario,1
2021-2024,F84_historico,G409,G402,solo_secundario,1
2021-2024,F84_historico,G409,F233,solo_secundario,1
2021-2024,F84_historico,G409,E833,solo_secundario,1
2021-2024,F84_historico,G409,D330,solo_secundario,1
2021-2024,F84_historico,G408,G408,principal,1
2021-2024,F84_historico,G408,G407,solo_secundario,1
2021-2024,F84_historico,G408,G049,solo_secundario,1
2021-2024,F84_historico,G406,G406,solo_secundario,1
2021-2024,F84_historico,G405,G405,solo_secundario,1
2021-2024,F84_historico,G404,Z138,solo_secundario,1
2021-2024,F84_historico,G128,G128,solo_secundario,1
2021-2024,F84_historico,F988,F603,solo_secundario,1
2021-2024,F84_historico,F607,F607,solo_secundario,1
2021-2024,F84_historico,F719,F83,solo_secundario,1
2021-2024,F84_historico,F718,F711,solo_secundario,1
2021-2024,F84_historico,F711,N183,solo_secundario,1
2021-2024,F84_historico,F711,F711,solo_secundario,1
2021-2024,F84_historico,F711,F431,solo_secundario,1
2021-2024,F84_historico,F701,F701,solo_secundario,1
2021-2024,F84_historico,F648,S518,solo_secundario,1
2021-2024,F84_historico,F648,F648,solo_secundario,1
2021-2024,F84_historico,F640,F640,solo_secundario,1
2021-2024,F84_historico,F639,F608,solo_secundario,1
2021-2024,F84_historico,F638,F638,principal,1
2021-2024,F84_historico,F638,F39,solo_secundario,1
2021-2024,F84_historico,F609,T435,solo_secundario,1
2021-2024,F84_historico,F609,T433,solo_secundario,1
2021-2024,F84_historico,F609,N132,solo_secundario,1
2021-2024,F84_historico,F609,F609,principal,1
2021-2024,F84_historico,F608,F608,solo_secundario,1
2021-2024,F84_historico,F608,F603,solo_secundario,1
2021-2024,F84_historico,F719,F719,solo_secundario,1
2021-2024,F84_historico,F729,F729,solo_secundario,1
2021-2024,F84_historico,F982,F982,principal,1
2021-2024,F84_historico,F791,E668,solo_secundario,1
2021-2024,F84_historico,F959,F638,solo_secundario,1
2021-2024,F84_historico,F938,S411,solo_secundario,1
2021-2024,F84_historico,F932,K358,solo_secundario,1
2021-2024,F84_historico,F920,F920,solo_secundario,1
2021-2024,F84_historico,F913,T71,solo_secundario,1
2021-2024,F84_historico,F913,F919,solo_secundario,1
2021-2024,F84_historico,F913,F913,principal,1
2021-2024,F84_historico,F913,F191,solo_secundario,1
2021-2024,F84_historico,F901,F901,solo_secundario,1
2021-2024,F84_historico,F900,F919,solo_secundario,1
2021-2024,F84_historico,F900,F900,principal,1
2021-2024,F84_historico,F900,F319,solo_secundario,1
2021-2024,F84_historico,F89,F89,solo_secundario,1
2021-2024,F84_historico,F89,F89,principal_y_secundario,1
2021-2024,F84_historico,F799,F799,solo_secundario,1
2021-2024,F84_historico,F799,F609,principal,1
2021-2024,F84_historico,F798,F798,solo_secundario,1
2021-2024,F84_historico,F28,R458,solo_secundario,1
2021-2024,F84_historico,F28,F209,solo_secundario,1
2021-2024,F84_historico,F239,F239,principal,1
2021-2024,F84_historico,C950,D70,solo_secundario,1
2021-2024,F84_historico,C920,C920,solo_secundario,1
2021-2024,F84_historico,C911,J00,solo_secundario,1
2021-2024,F84_historico,C910,Z518,solo_secundario,1
2021-2024,F84_historico,C910,J00,solo_secundario,1
2021-2024,F84_historico,C857,D481,solo_secundario,1
2021-2024,F84_historico,C780,C780,solo_secundario,1
2021-2024,F84_historico,C729,T850,solo_secundario,1
2021-2024,F84_historico,C719,C719,solo_secundario,1
2021-2024,F84_historico,C716,G409,solo_secundario,1
2021-2024,F84_historico,C716,C716,solo_secundario,1
2021-2024,F84_historico,C629,Z511,solo_secundario,1
2021-2024,F84_historico,C56,R591,solo_secundario,1
2021-2024,F84_historico,C442,C442,solo_secundario,1
2021-2024,F84_historico,C439,C439,solo_secundario,1
2021-2024,F84_historico,C402,C402,solo_secundario,1
2021-2024,F84_historico,C222,Z511,solo_secundario,1
2021-2024,F84_historico,C169,C169,solo_secundario,1
2021-2024,F84_historico,C950,C910,solo_secundario,1
2021-2024,F84_historico,C959,C910,solo_secundario,1
2021-2024,F84_historico,B349,B349,solo_secundario,1
2021-2024,F84_historico,C959,C959,solo_secundario,1
2021-2024,F84_historico,D380,D380,solo_secundario,1
2021-2024,F84_historico,D376,D376,solo_secundario,1
2021-2024,F84_historico,D374,D374,solo_secundario,1
2021-2024,F84_historico,D367,D367,solo_secundario,1
2021-2024,F84_historico,D334,D334,solo_secundario,1
2021-2024,F84_historico,D316,D316,solo_secundario,1
2021-2024,F84_historico,D24,D24,solo_secundario,1
2021-2024,F84_historico,D235,D235,solo_secundario,1
2021-2024,F84_historico,D234,D234,solo_secundario,1
2021-2024,F84_historico,D232,Q531,solo_secundario,1
2021-2024,F84_historico,D181,M7935,solo_secundario,1
2021-2024,F84_historico,D175,D175,solo_secundario,1
2021-2024,F84_historico,D164,H660,solo_secundario,1
2021-2024,F84_historico,D161,D480,solo_secundario,1
2021-2024,F84_historico,D160,D160,solo_secundario,1
2021-2024,F84_historico,D069,N72,solo_secundario,1
2021-2024,F84_historico,C959,D70,solo_secundario,1
2021-2024,F84_historico,B354,B354,solo_secundario,1
2021-2024,F84_historico,B348,J459,solo_secundario,1
2021-2024,F84_historico,F238,F238,principal,1
2021-2024,F84_historico,A099,J159,solo_secundario,1
2021-2024,F84_historico,A099,G401,solo_secundario,1
2021-2024,F84_historico,A099,E872,solo_secundario,1
2021-2024,F84_historico,A090,Q423,solo_secundario,1
2021-2024,F84_historico,A090,J030,solo_secundario,1
2021-2024,F84_historico,A090,G048,solo_secundario,1
2021-2024,F84_historico,A090,E162,solo_secundario,1
2021-2024,F84_historico,A090,A099,solo_secundario,1
2021-2024,F84_historico,A090,A090,principal,1
2021-2024,F84_historico,A084,Q120,solo_secundario,1
2021-2024,F84_historico,A084,A084,principal,1
2021-2024,F84_historico,A083,A083,solo_secundario,1
2021-2024,F84_historico,A080,J353,solo_secundario,1
2021-2024,F84_historico,A080,J128,solo_secundario,1
2021-2024,F84_historico,A080,J123,solo_secundario,1
2021-2024,F84_historico,A080,A080,principal,1
2021-2024,F84_historico,A071,A071,solo_secundario,1
2021-2024,F84_historico,A045,A045,solo_secundario,1
2021-2024,F84_historico,A099,G409,solo_secundario,1
2021-2024,F84_historico,A099,J46,solo_secundario,1
2021-2024,F84_historico,B348,B348,solo_secundario,1
2021-2024,F84_historico,A099,N390,solo_secundario,1
2021-2024,F84_historico,B341,B341,solo_secundario,1
2021-2024,F84_historico,B340,B340,solo_secundario,1
2021-2024,F84_historico,B09,B09,solo_secundario,1
2021-2024,F84_historico,B002,J123,solo_secundario,1
2021-2024,F84_historico,A880,A880,principal,1
2021-2024,F84_historico,A879,J120,solo_secundario,1
2021-2024,F84_historico,A870,A870,solo_secundario,1
2021-2024,F84_historico,A86,A86,solo_secundario,1
2021-2024,F84_historico,A858,S0690,solo_secundario,1
2021-2024,F84_historico,A600,A600,solo_secundario,1
